,artist
8350,Banda Xeiro Verde
8351,Ecos Falsos
8352,Leela
8353,Apanhador Só
8354,Rock Rocket
8355,Móveis Coloniais de Acaju
8356,Cordel do Fogo Encantado
8357,Sandy e Junior
8358,Matheus Yurley
8359,Mickey Gang
8360,Todo dia um macho passando vergonha
8361,Pato Fu
8362,Zuco 103
8363,Anjos de Resgate
8364,LeeGengar
8365,Coelho no Japão
8366,Canal do Camaleão
8367,Breno Menezes
8368,O Surto
8369,Los Porongas
8370,MC Murilo MT
8371,Os Dissonantes
8372,Som Três
8373,Yasminnie
8374,VEHTZ
8375,SharKTuxa
8376,Rogério Skylab
8377,Violins
8378,Leo Fressato
8379,Lula Queiroga
8380,Mc NeW
8381,Cícero
8382,A Banda Mais Bonita da Cidade
8383,Jay Vaquer
8384,Karina Buhr
8385,Brothers of Brazil
8386,Luísa Maita
8387,Tetê Espíndola
8388,Lula Côrtes e Zé Ramalho
8389,MC Kaioken
8390,Arthur Verocai
8391,Bárbara Eugênia
8392,Superguidis
8393,Garotas Suecas
8394,Bola Sete
8395,Fiuk
8396,Yamandu Costa
8397,Quarteto Novo
8398,Badi Assad
8399,Belô Velloso
8400,MC Careconi
8401,Kid Abelha
8402,Tribalistas
8403,Vivendo do Ócio
8404,Gaby Amarantos
8405,Malta
8406,João Brasil
8407,Stevens
8408,Diwali
8409,Manfredo Fest
8410,Mixtape
8411,Velhos e Usados
8412,A Chave
8413,Alok
8414,Joyce
8415,Moreno Veloso
8416,Túlio Borges
8417,Glaucia Nasser
8418,Martinha
8419,Pacta Corvina
8420,Ave Sangria
8421,Aliados
8422,Rita Lee & Tutti Frutti
8423,Paula Lima
8424,Paralamas e Titãs
8425,Under Line
8426,Dorgas
8427,Rádio Taxi
8428,FireFriend
8429,Khrystal
8430,LunaBlu
8431,Instiga
8432,Dark Tower
8433,Poke120
8434,Caetano Veloso
8435,Boss in Drama
8436,Romulo Fróes
8437,Ronei Jorge e os ladrões de bicicleta
8438,Alexandre Frota
8439,Heitor Pereira
8440,Bonde das Maravilhas
8441,Sabrina Malheiros
8442,K-Sis
8443,Transmissor
8444,Fullheart
8445,BR'OZ
8446,Volantes
8447,Ratto
8448,Hermes e Renato
8449,Marcela
8450,Adriana Mezzadri
8451,DMN
8452,Bruno Morais
8453,Os 3 do Nordeste
8454,Virgínia Rodrigues
8455,Nila Branco
8456,Celso Machado
8457,Os Vips
8458,Os Lobos
8459,Lellêzinha
8460,Bobby de Carlo
8461,Karol Cândido
8462,Mombojó
8463,Biblioteca de Monstrinhos
8464,Gal Costa
8465,Jorge Ben
8466,Ls Jack
8467,MC Theuzyn
8468,Wando
8469,Rogério Duprat
8470,Killi
8471,Carol Csan
8472,Supercombo
8473,Linn da Quebrada
8474,Joelma
8475,Fernanda Abreu
8476,Wander Wildner
8477,[+] Hori
8478,Zéu Britto
8479,Supercordas
8480,Suel
8481,Luis Bonfa
8482,As Meninas
8483,Defalla
8484,Lia Sophia
8485,Juliana Aquino
8486,Cida Moreira
8487,Arnaud Rodrigues
8488,Nasi
8489,Da Cruz
8490,Wandula
8491,Ulster
8492,Bruno Cosentino
8493,Coquetel Acapulco
8494,Daniel Gonzaga
8495,Fábio
8496,Banda Mantiqueira
8497,Genocídio
8498,Walter Alfaiate
8499,Pleasure Maker
8500,Jô Soares
8501,Gaby Littré
8502,MC Pablinho
8503,Marcos Roberto
8504,Adriano Adewale Group
8505,Illustria
8506,Maria Gadú
8507,Forfun
8508,Luxúria
8509,Dibob
8510,Rockz
8511,Made In Brazil
8512,Paulinho Moska
8513,Luka
8514,Harmonia Do Samba
8515,Charme Chulo
8516,Axial
8517,Tihuana
8518,Seu Cuca
8519,Faichecleres
8520,Margareth Menezes
8521,Max De Castro
8522,Jussara Silveira
8523,Dinho Ouro Preto
8524,Os Mutantes
8525,YUNG BUDA
8526,Tim Bernardes
8527,O Teatro Mágico
8528,zimbra
8529,Otto
8530,5 A Seco
8531,Cachorro Grande
8532,Ronnie Von
8533,Alessandra Leão
8534,Umnavio
8535,Aíla
8536,André Abujamra
8537,Talma&Gadelha
8538,Picassos Falsos
8539,Bango
8540,Capitão Eu e Os Piratas Vingativos
8541,Dissonantes
8542,Banda Dom
8543,Serguei
8544,Ivan Conti
8545,Bernardo Falcone
8546,Tipo Uísque
8547,Sonia Santos
8548,Jonas Sá
8549,Libera o Badaró
8550,Ovelha
8551,Negra Li e Pitty
8552,Der Wahnsinn
8553,Carlinhos Félix
8554,My MIDI Valentine
8555,BR6
8556,Libertinagem
8557,Priscila Nocetti
8558,Luiz Arruda Paez
8559,Cyius
8560,morte asceta
8561,Simbolo
8562,Ereção de Elefante
8563,Deadly Fate
8564,Stella Can
8565,Os Jovens
8566,Waldirene
8567,Discarga Violenta
8568,Torquato Neto
8569,União
8570,Rising Cross
8571,Homens do Pântano
8572,U-Ganga
8573,Rakrualha
8574,Lost Music Planet
8575,Bidê ou Balde
8576,Danni Carlos
8577,Fino Coletivo
8578,Holger
8579,BNegão & Os Seletores de Frequência
8580,Silvia Machete
8581,Rita Ribeiro
8582,Orlandivo
8583,Vinicius Cantuária
8584,brincando de deus
8585,Rita Lee
8586,Criolo
8587,Céu
8588,Liniker e os Caramelows
8589,Lucas Lucco
8590,Marjorie Estiano
8591,Forgotten Boys
8592,China
8593,Farofa Carioca
8594,Vinny
8595,The Amazing Broken Man
8596,Chiquinha Gonzaga
8597,Nervoso
8598,Renne Fernandes
8599,Rappin' Hood
8600,Planet Hemp
8601,Tom Zé
8602,Mamonas Assassinas
8603,Phill Veras
8604,Nenhum de Nós
8605,Timbalada
8606,Plebe Rude
8607,Pepeu Gomes
8608,Metrô
8609,Marconi Notaro
8610,Baden Powell & Vinícius De Moraes
8611,Bonde do Rolê
8612,Pelvs
8613,Raul Seixas
8614,Strike
8615,Autoramas
8616,Fernanda Porto
8617,O Rappa
8618,Rouge
8619,Nill
8620,Erasmo Carlos
8621,Dennis Dj
8622,MC Lan
8623,Bonde do Rolê
8624,Hateen
8625,RPM
8626,Tagua Tagua
8627,Ventre
8628,Rosalia De Souza
8629,Ava Rocha
8630,Palavrantiga
8631,Kiko Dinucci
8632,Psirico
8633,VHOOR
8634,Lucy Alves
8635,Paulo Ricardo
8636,Baby Do Brasil
8637,Volver
8638,Yamandú Costa
8639,Felipe Cordeiro
8640,Aliados 13
8641,Os Morenos
8642,Tibério Azul
8643,Cinedisco
8644,Zémaria
8645,Beto Barbosa
8646,Cleiton E Camargo
8647,Banda Mel
8648,Lemoskine
8649,"Paula Morelenbaum, Jaques Morelenbaum & Ryuichi Sakamoto"
8650,Carlos Ferreira
8651,Gabriel Valim
8652,Mauro Ramos
8653,Hidrocor
8654,Os Diagonais
8655,Banda Batidão
8656,Caetano Veloso e Chico Buarque
8657,Thaíde & DJ Hum
8658,Câmera
8659,Inês É Morta
8660,Volk
8661,Sheik Tosado
8662,Luiz Carlos Vinhas
8663,Karol Ka
8664,Jazzinho
8665,Keepers
8666,Caju e Castanha
8667,Egotrip
8668,Perfume Azul do Sol
8669,Ricardo Chaves
8670,O Teatro Mágico
8671,Marcos Sacramento
8672,Brazilian Love Affair Project
8673,Depois Do Fim
8674,Paulo Moura & Raphael Rabello
8675,Mira Callado
8676,Judas O Outro
8677,Naked Girls And Aeroplanes
8678,Elis Regina & Adoniran Barbosa
8679,Lulu Joppert
8680,Low Dream
8681,Frankito Lopes
8682,Ivo Meirelles
8683,Paulinho Loureiro
8684,Wanderley Cardoso
8685,Vinícius de Moraes & Toquinho
8686,Gaijin Sentai
8687,Lune Square
8688,Anjos Do Inferno
8689,Bossa Três
8690,Ary Toledo
8691,Forrozão Tropykália
8692,Os Thompsons
8693,Attica
8694,Laura Wrona
8695,Arkaya
8696,Júpiter Maçã e os Pereiras Azuis
8697,Kaos 64
8698,Itamar Assumpção e Naná Vasconcelos
8699,Gilberto Gil & Milton Nascimento
8700,"Tom, Vinícius, Toquinho e Miúcha"
8701,Bellize
8702,Miriam Batucada
8703,Euphorbia
8704,A Sangue Frio
8705,Auria
8706,Charlie Brown Jr e Vanessa da Mata
8707,Raulzinho
8708,Mafalda Morfina
8709,The Jet Blacks
8710,Leno & Lilian
8711,coloração desbotada
8712,Anno Zero
8713,Brunno Monteiro
8714,Casseta & Planeta
8715,Anna Canario
8716,Grupo Medusa
8717,Dilei
8718,Dosed
8719,Jupiter Apple and Bibmo
8720,Thyresis
8721,Lana Bittencourt
8722,Casa de farinha
8723,Luiz Carlos Vinhas
8724,José Roberto Bertrami
8725,Ok Kid!
8726,Os Baobás
8727,Sangue Da Cidade
8728,Ronnie Cord
8729,Barbiekill
8730,DJ Memê
8731,Mazinho Quevedo
8732,Himenscomplacentes
8733,Rick Bonadio
8734,Banda União Black
8735,Karol k
8736,Forgotten Abyss
8737,Luizinho & Seus Dinamites
8738,DJ Raul
8739,MC Cidinho e Doca
8740,Wodanaz
8741,Júpiter Maçã
8742,The Dramatic Theory
8743,Abílio Manoel
8744,MESKLA
8745,Di Paulo and Paulino
8746,Patricia Marx
8747,Cleide Alves
8748,Ideocrime
8749,Boreal Doom
8750,Rossa nova
8751,Wiermann & Vogel
8752,Zé da Zilda
8753,Alltorment
8754,Telmo Perle Münch
8755,João Paulo & Daniel
8756,Mass Execution
8757,Picles
8758,Banda Vanilla
8759,Armmagedon
8760,Antonio Carlos Jobim & Elis Regina
8761,Funtastic & Ludmilla
8762,Helgrid
8763,Papas da Língua
8764,Detonautas Roque Clube
8765,Yoñlu
8766,Egberto Gismonti
8767,Pedra Letícia
8768,Pública
8769,Toni Tornado
8770,Terra Samba
8771,Pedro Luís e A Parede
8772,Ed Lincoln
8773,Trash Pour 4
8774,Cardiac
8775,LUDMILLA
8776,Anavitória
8777,Mallu Magalhães
8778,Marcelo Camelo
8779,Jards Macalé
8780,Sérgio Mendes & Brasil '66
8781,Eddie
8782,Quarteto Em Cy
8783,Ive Mendes
8784,Leo Gandelman
8785,Porcas Borboletas
8786,Pin Ups
8787,Emilio Santiago
8788,Mamelo Sound System
8789,Sapatos Bicolores
8790,Eduardo Araújo
8791,Quintal de Clorofila
8792,Amannda Aragão
8793,Urias
8794,Jota Quest
8795,Não Ao Futebol Moderno
8796,Mumuzinho
8797,Jorge Mautner
8798,Letuce
8799,Mônica Salmaso
8800,Vanessa Rangel
8801,Antonio Adolfo
8802,Bayside Kings
8803,Toni Ferreira
8804,Pimentas do Reino
8805,Túlio Dek
8806,Márcio Greyck
8807,Banda De Pau E Corda
8808,Diego Moraes
8809,Lestics
8810,Sambrasa Trio
8811,Hellish War
8812,Tom Bloch
8813,Copa 7
8814,Sandália de Prata
8815,Clemilda
8816,Bruna Rocha
8817,Paulo Sérgio Santos
8818,Os Mutantes & Caetano Veloso
8819,Arthur de Faria & Seu Conjunto
8820,Mipt
8821,the dead lover´s twisted heart
8822,feises
8823,TooLateForRoses
8824,Babí Hainni
8825,Marcio Mathers
8826,Necrofago
8827,Blazing Corpse
8828,Titãs
8829,Rodrigo Amarante
8830,Kaoma
8831,Renato Russo
8832,Supla
8833,Uakti
8834,Angélica
8835,Golpe de Estado
8836,Nando Reis
8837,Raimundos
8838,Secos & Molhados
8839,Thiaguinho
8840,Wilson Simonal
8841,Deize Tigrona
8842,Dazaranha
8843,Nina Becker
8844,Airto Moreira
8845,Flávio Venturini
8846,SNZ
8847,Caetano Veloso & Gilberto Gil
8848,Uns e Outros
8849,Lirinha
8850,Iluminato
8851,Stephanie Toth
8852,Tulipa Ruiz
8853,Frejat
8854,Onze:20
8855,Canto dos Malditos na Terra do Nunca
8856,Copacabana Club
8857,Marina Elali
8858,Laurindo Almeida
8859,Negra Li
8860,Guinga
8861,Graveola e O Lixo Polifônico
8862,Som Imaginário
8863,A Cor Do Som
8864,Mula Manca & a Fabulosa Figura
8865,DJ Dolores
8866,Little Joy
8867,Agridoce
8868,Zizi Possi
8869,Milton Nascimento & Lô Borges
8870,Os Replicantes
8871,Emmerson Nogueira
8872,Paulo Moura
8873,Mc CL
8874,Sidoka
8875,MC Kevin O Chris
8876,Tasha & Tracie
8877,Melim
8878,Baiana System
8879,MD Chefe
8880,Castello Branco
8881,Shevchenko e Elloco
8882,Mc Gw
8883,brvnks
8884,Anelis Assumpção
8885,Fernanda Takai
8886,Plutão Já Foi Planeta
8887,Das Kope
8888,Pollo
8889,Banda Djavú
8890,Rosinha de Valença
8891,Rodox
8892,Getúlio Abelha
8893,Tagore
8894,Ana Vilela
8895,Catch Side
8896,The Twelves
8897,Ana Carolina & Seu Jorge
8898,Leo Jaime
8899,Bemti
8900,Simone e Simaria
8901,Lorena Chaves
8902,Scorz
8903,Ana Larousse
8904,Mc Daleste
8905,Paula Morelenbaum
8906,Fruto Sagrado
8907,Xique-Xique
8908,Tokyo
8909,Negro Leo
8910,Agrotóxico
8911,Thaís Gulin
8912,Joelho de Porco
8913,Mulher Pepita
8914,Banda Gentileza
8915,Gang do Eletro
8916,Lambasaia
8917,Tássia Reis
8918,Quinteto Armorial
8919,Toninho Geraes
8920,Adryana E A Rapaziada
8921,NRK
8922,Jaula das Gostosudas
8923,Priscilla Ermel
8924,A Barca
8925,Zefirina Bomba
8926,Ruy Maurity
8927,Paulo Bellinati
8928,Som Três
8929,Nonô
8930,Golden Boys
8931,"Stan Getz, João Gilberto, Astrud Gilberto"
8932,Leandro Buenno
8933,Tommy Love
8934,De Menos Crime
8935,Cídia e Dan
8936,Meirelles E Os Copa 5
8937,A286
8938,Inimigos do Rei
8939,Terminal Guadalupe
8940,Nu Braz
8941,Nene
8942,Gisele De Santi
8943,Silvera
8944,Thalma de Freitas
8945,Malika
8946,Lairton e Seus Teclados
8947,Oscar Castro-Neves
8948,Vange Leonel
8949,Moxine
8950,Moyseis Marques
8951,Elis Regina & Antonio Carlos Jobim
8952,Planar
8953,Dinamite Club
8954,Ulisses Rocha
8955,Pipo Pegoraro
8956,Fagner
8957,Breno Barreto
8958,Sergio Assad
8959,Silvério Pessoa
8960,Kamei
8961,Facas Voadoras
8962,Trabalhos Espaciais Manuais
8963,Vários
8964,Painel de Controle
8965,Dave Maclean
8966,Tropicalia
8967,Ego Eris
8968,Campbell Trio
8969,"Tom Jobim, Vinicius, Toquinho"
8970,Skate Aranha
8971,Móveis Coloniais de Acaju e Leoni
8972,Adelino Nascimento
8973,"Vinicius De Moraes, Antonio Carlos Jobim & Toquinho"
8974,Lampirônicos
8975,Cascabulho
8976,Elizeth Cardoso
8977,Assisão
8978,Sambasonics
8979,Quase Coadjuvante
8980,Gulag
8981,Guilherme Lamounier
8982,Karla Sabah
8983,Meat
8984,Dom Um Romão
8985,José Orlando
8986,There's No Face
8987,Dalimas
8988,Ba-Boom
8989,Tropa de Elite
8990,Vinicius de Moraes & Baden Powell
8991,Marinês
8992,Enverso
8993,Aeroplano
8994,Ana Lúcia
8995,Francisco Mário
8996,Thalles Cabral
8997,Carlinhos Brown & Mikael Mutti
8998,Os Excluídos
8999,Camerata Brasil
9000,Dan Nakagawa
9001,Carla Alexandar
9002,Eu o Declaro meu Inimigo
9003,The Galaxies
9004,Carlinhos Vergueiro
9005,The Baudelaires
9006,Dona Selma do Coco
9007,FAI
9008,Roberto Carlos & Caetano Veloso
9009,Tom Drummond
9010,Diogo Poças
9011,Luiz Claudio
9012,Ivan Vilela
9013,Monograma
9014,Ney Rosauro
9015,Wallace Costa
9016,The Gilbertos
9017,Pleiades
9018,Toninho Ferragutti
9019,Beto Só
9020,Ricardo Dias Gomes
9021,Higor Rocha
9022,Sambada
9023,Fuzzcas
9024,Aguarraz
9025,Rollin' Chamas
9026,Intuición
9027,Duo Assad
9028,Sérgio Dias
9029,Amusia
9030,Luis Vagner
9031,Chico Buarque e Caetano Veloso
9032,Paulo Bagunça e a Tropa Maldita
9033,Fantine Thó
9034,Cláudia
9035,Sansa Trio
9036,Pânico
9037,Rosanna & Zélia
9038,Van der Vous
9039,Absyntho
9040,Caiana
9041,Furia Inc.
9042,Azul 29
9043,Tânia Maria
9044,The Jordans
9045,J3
9046,Nelson Ayres
9047,Marcos Suzano
9048,Santa Claus
9049,Gordurinha
9050,Paraíba e Tavares
9051,Homemade Blockbuster
9052,DJ Nuts
9053,Patrícia Coelho
9054,The Biggs
9055,Soturnus
9056,Le Trio Camara
9057,Abel Ferreira e seu Conjunto
9058,Habla Con Ella
9059,Jennifer Magnética
9060,Aniceto do Império
9061,Luiz Avellar
9062,Sergio Mendes & The New Brasil '77
9063,MC Júnior & MC Leonardo
9064,Cabocrioulo
9065,Laboratório S.P.
9066,Lonely Nerds' Songbox
9067,Paulinho Da Viola & Ensemble
9068,Pena Branca
9069,Coisa Linda Sound System
9070,Rita Maria
9071,Afrodite Se Quiser
9072,Patrick Sandim
9073,Racionais MC's & RZO
9074,Código C
9075,Fausto Fawcett & Os Robôs Efêmeros
9076,Joyce & Banda Maluca
9077,Zico E Zeca
9078,Subtera
9079,Little Nation
9080,Los Hurdanos
9081,Rockassetes
9082,Kid Vinil
9083,O Bando de Maria
9084,Guardia Nova
9085,Fujimo
9086,Guilherme Vergueiro
9087,Kokoura
9088,Café Colômbia
9089,Technozoide
9090,妙
9091,Escola De Escândalo
9092,Orquestra Manguefônica
9093,Fratelli
9094,Junior Lima
9095,Excomungados
9096,Koti & os Grimpas
9097,Joice Santos
9098,Dulce Nunes
9099,Casti'El
9100,Teófilo
9101,Carlos Pontual
9102,Zélia Barbosa
9103,Michel Melamed
9104,Sula Mazurega
9105,Les Masques Accompagnés Par Le Trio Camara
9106,Praise Machine
9107,Steel Lord
9108,Fork of Horripilation
9109,SupreMa
9110,The Dead Superstars
9111,Caetano Veloso
9112,Marçal
9113,Mc Léozinho
9114,"Noriko Mitose, Akiko Shikata, Haruka Shimotsuki"
9115,Moacyr Silva
9116,Toinho de Alagoas
9117,Momento Quatro
9118,"Akiko Shikata, Haruka Shimotsuki"
9119,Lica Cecato
9120,Antiskieumorra
9121,Os Tápes
9122,Mordeth
9123,capim maluco
9124,Kólica
9125,Shakemakers
9126,Kátia B
9127,Mc Cidinho & Mc Doca
9128,Standing Point
9129,Bluewhite
9130,Surbelle
9131,Folia de 3
9132,Siecrist
9133,Honoris Causa
9134,haroldo torrecilha
9135,Ricardo Graça Mello
9136,Disvayck
9137,silvertape
9138,Shikata Akiko & Shimotsuki Haruka
9139,Banda Leme
9140,Hector Costita Sexteto
9141,Eder e Enrique
9142,Naudo
9143,Turma da Bossa
9144,Chaoslace
9145,Rogério Skylab & Orquestra Zé Felipe
9146,Roger Vaz
9147,Marcos Paiva
9148,Thays Gorga
9149,Hellscourge
9150,Orquestra Padaré
9151,3 Steps
9152,Rauppwar
9153,JesseJamesMassacre
9154,xiii dreizehn
9155,Marquinhos Satã
9156,Viktor McFlyst
9157,Reverso Revolver
9158,Casca e Cláudio Gurgel
9159,KKFS
9160,Café Irlanda
9161,Katia Dotto
9162,Dancing Flame
9163,Casquinha
9164,Ph!LL
9165,Mc Magalhães
9166,Deathout
9167,When a lotus dry
9168,Essex Dogs
9169,Paulo Tapajós
9170,Cidinho & Doca
9171,Sigfadhir
9172,Lethal Curse
9173,Tranze
9174,Elevare
9175,dor ou revolta?
9176,Irreversíveis
9177,Café do Vento
9178,A Subversiva Fusão dos Velhos de Acaju
9179,Conexão Playground
9180,Banda Reflexu's
9181,Death Adder
9182,Mestre Ambrósio
9183,Neguinho Da Beifa Flor
9184,Obsexion
9185,Gonzaguinha
9186,Be Moved
9187,Antoine Trauma
9188,Antonio Carlos Jobim & Chico Buarque
9189,Hell Trucker
9190,Jonas Souza
9191,Mc Ateu
9192,Conexa
9193,Embalo Trio
9194,Blackthorny
9195,Ronaldo Estevam
9196,Pain of Soul
9197,Hell Spyke
9198,Teixeirinha e Mary Terezinha
9199,Eminent Shadow
9200,Venus Attack
9201,I Shit Sad Birds
9202,Montechiari Project
9203,Sandro & Guilherme
9204,mc jan
9205,Gian and Giovani
9206,Bash & Demonoize & Necropsycho
9207,Virgem Atômica
9208,Paula Bressann
9209,Batuke Samba Funk
9210,Vivi Seixas
9211,baal anamelech
9212,Os + De Mil
9213,Stereodubs
9214,Frida punk rock
9215,metropolixo
9216,cactus cream
9217,Mitrium
9218,Meloncé
9219,Corpse Ov Christ
9220,Pale's Winter
9221,志方あきこ (Akiko Shikata)
9222,Faccion De Sangre
9223,Samuel D'Angelo
9224,Heleninha Costa
9225,Divine Dream
9226,Litigio
9227,Vulture Of Corpse
9228,Tenebrario
9229,Só Pra Contrariar
9230,Quarteto Jobim-Morelenbaum
9231,Audiopoiesis Remixes Project
9232,Novo Ovo Novo
9233,Dr. Sin
9234,Quarto Mundo
9235,Digitais
9236,Marisa Narciso
9237,Moriendi
9238,Kill Fashion Hippies
9239,Toilet Sexual Abuse
9240,Audiopoiesis
9241,Renato e seus Blue Caps
9242,Enterro de Aurora
9243,Tião Macalé
9244,Drunk Demons
9245,Tito Santana
9246,Beauty Full of Shit
9247,Defuntos Putridos
9248,Saturnallia
9249,Defecação Oral
9250,Kassin+2
9251,Chifres de Satã
9252,Akiko shikaka
9253,Anitta
9254,Domenico+2
9255,Naldo
9256,Marco Brasil and Goiano and Paranaense
9257,Cansei de Ser Sexy
9258,Novos Baianos
9259,Zé Ramalho
9260,Azymuth
9261,Libra
9262,Noriel Vilela
9263,Dori Caymmi
9264,Renato e seus Blue Caps
9265,Milton Banana
9266,Matanza
9267,Os Paralamas Do Sucesso
9268,Elza Soares
9269,Velhas Virgens
9270,Barbatuques
9271,Granada
9272,Ventania
9273,Flora Purim
9274,Wonkavision
9275,D'black
9276,Renato Borghetti
9277,Tenorio JR
9278,Aborto Elétrico
9279,Silêncio Raro
9280,Barão Vermelho
9281,Marcos Valle
9282,Michel Teló
9283,Ed Motta
9284,Thaeme & Thiago
9285,Perlla
9286,Maldita
9287,Tania Maria
9288,Paulo Diniz
9289,Pregador Luo
9290,DJ Patife
9291,Wilson Das Neves
9292,Luiz Henrique
9293,Tonico E Tinoco
9294,Eu Serei a Hiena
9295,Acústicos e Valvulados
9296,João Penca E Seus Miquinhos Amestrados
9297,Andreas Kisser
9298,Gottsha
9299,Patty Ascher
9300,Comando Nuclear
9301,Falls Of Glory
9302,Léo Jaime
9303,Ayat Akrass
9304,Toccata Magna
9305,P.U.S.
9306,Baco Exu do Blues
9307,Fresno
9308,Elis Regina
9309,Milton Nascimento
9310,Roberto Carlos
9311,Gabriel O Pensador
9312,Rosa de Saron
9313,Os Tincoãs
9314,Black Drawing Chalks
9315,Arnaldo Baptista
9316,Soweto
9317,Envydust
9318,Celso Fonseca
9319,Funk Como Le Gusta
9320,Zena
9321,Taryn Szpilman
9322,Boca Livre
9323,Canastra
9324,Montage
9325,João Alexandre
9326,Bonifrate
9327,Jerry Adriani
9328,Raul de Souza
9329,Nunca Inverno
9330,Acabou la Tequila
9331,Arthur Moreira Lima
9332,Davi Moraes
9333,Morelenbaum²/Sakamoto
9334,Daniel Chaudon
9335,Ana e Jorge
9336,A Marcha Das Árvores
9337,Los Pirata
9338,Todos Contra Um
9339,Aoxin
9340,Akiko Shikata (志方 あきこ)
9341,Hellbreath
9342,Descerebration
9343,Skullkrusher
9344,Carmen De Mairena
9345,[+] Hori
9346,NX Zero
9347,Ivete Sangalo
9348,CPM 22
9349,Izi
9350,Leandro & Leonardo
9351,Palavra Cantada
9352,Simone
9353,Molejo
9354,Renato Teixeira
9355,Lê Almeida
9356,Bonde das Impostora
9357,Cyro Baptista
9358,Ramiro Musotto
9359,Bossa Jazz Trio
9360,Siba e a Fuloresta
9361,Panaphonic
9362,Pale Sunday
9363,Nando Reis
9364,Restart
9365,Hevo84
9366,Ponto Nulo No Céu
9367,Pata de Elefante
9368,Digitaria
9369,Engenheiros Do Hawaii
9370,Sevdaliza
9371,Marcelo D2
9372,Scalene
9373,Bebel Gilberto
9374,Vintage Culture
9375,Lulu Santos
9376,Gloria
9377,Ultraje A Rigor
9378,Aretuza Lovi
9379,Fagner
9380,Cansei de Ser Sexy
9381,Elba Ramalho
9382,Chico Science & Nação Zumbi
9383,Vespas Mandarinas
9384,Rosa Passos
9385,Samira Close
9386,Claudia
9387,Biel
9388,Luciana Souza
9389,Cascadura
9390,Maurício Pereira
9391,Dias de Truta
9392,Marissa
9393,Sérgio Ricardo
9394,Waltel Branco
9395,Heróis Da Resistência
9396,FUNESTO
9397,Humberto Gessinger Trio
9398,Wanderléa
9399,Gb
9400,Ocio
9401,Dirtyloud
9402,Cezar & Paulinho
9403,Twister
9404,Pery Ribeiro
9405,Postal Blue
9406,Fim do Silêncio
9407,Closet
9408,Dominó
9409,Carioca
9410,iupi
9411,Single Parents
9412,Tropicalia ou Panis Et Circensis
9413,Spyzer
9414,Elegia
9415,Tom Custódio da Luz
9416,Língua De Trapo
9417,Módulo 1000
9418,The Completers
9419,Teu Pai já Sabe?
9420,Nô Stopa
9421,Jumbo Elektro
9422,Silvio Cesar
9423,São Paulo Ska Jazz
9424,BO$$ in drama
9425,Mc Katia
9426,Pode Pá
9427,Mulheres Q Dizem Sim
9428,Juliana Kehl
9429,Carol Saboya
9430,Fetus Humanóides
9431,Banda União Black
9432,Final Round
9433,Edu Lobo & Maria Bethânia
9434,Toni Platão
9435,Neto Fagundes e Estado Das Coisas
9436,Caetano Veloso & Banda Black Rio
9437,Paulo Moura & Yamandu Costa
9438,Nara Leao & Elis Regina
9439,Sociedade do Samba
9440,Vassourinha
9441,Antonio Pinto & Ed Cortes
9442,Mark Davis
9443,Diego & Dyliel
9444,Britônicos
9445,Pessimista
9446,Dhema
9447,Stan Getz and Joao Gilberto Featuring Antonio Carlos Jobim
9448,Raul De Barros
9449,Teresa Salgueiro & Septeto de João Cristal
9450,Nise Palhares
9451,Zico & Zeca
9452,Apolonio
9453,DJ Calboy
9454,Choronas
9455,Skyrion
9456,Mestre Marçal
9457,Killer On The Dancefloor
9458,2fuzz
9459,Vânia Abreu
9460,Gyselle Soares
9461,Suprem MRAP
9462,Desvio Padrão
9463,Ralph Macchio
9464,Silent Moon
9465,Agressão
9466,João Bosco
9467,DJ6
9468,Rogério Skylab
9469,Titãs
9470,Pedro Lopes
9471,Kátia Freitas
9472,Vjölenza
9473,Shedim
9474,Intento Hostil
9475,Morcegos
9476,Fear Ritual
9477,Mongolords
9478,Arcano Arconte
9479,D.E.T.H.
9480,Olga Nobre
9481,The Weeaboo Piss
9482,Chico Buarque
